TotalCasesPer100K,TotalDeathsPer100K,NewPoverty,City,State
926664.3391046292,25562.979067811404,6.149232698014695,Boone, Indiana
947879.155452788,9002.691330882075,9.394230696334484,Boone, Iowa
814993.4994752588,6863.92757005686,7.606143387478266,Boone, Kentucky
1050492.8718304131,3667.470459192733,20.6468580494762,Boone, Missouri
923651.2973679298,5562.815008400224,7.2351129363449695,Boone, Nebraska
567520.227233603,10066.276467550351,24.38847908417972,Boone, West Virginia
254817.2757475083,5813.953488372093,2.8,Borden, Texas
683480.9245335562,14636.591478696742,15.78051239209134,Bosque, Texas
525738.332981387,9363.781712872184,7.663983830583126,Botetourt, Virginia
1089821.0795369118,38475.41723049166,8.607968726507293,Bottineau, North Dakota
622704.25718633,10460.821637593046,13.64135683214324,Boulder, Colorado
575951.6029320852,6800.317936942507,18.26050516647532,Boundary, Idaho
762661.7876262113,4553.771091685302,17.525730161957036,Bourbon, Kansas
615811.5601738523,3566.968077134436,16.655637707948244,Bourbon, Kentucky
634535.1631334437,23134.51166764565,17.5904394724195,Bowie, Texas
1089429.6342219468,13577.185368877868,8.468133911965282,Bowman, North Dakota
774276.7857142857,6982.142857142857,10.846607142857144,Box Butte, Nebraska
819334.2531907555,6115.135487332797,10.163297688858226,Box Elder, Utah
744390.1332343357,9219.15604504393,19.19910489625872,Boyd, Kentucky
919765.739385066,12933.13811615422,9.8,Boyd, Nebraska
822426.3594531958,3368.824102374635,16.341342827393948,Boyle, Kentucky
442064.8259303722,4201.680672268908,21.40468187274909,Bracken, Kentucky
1182954.2483660132,14550.887021475255,19.08082913165266,Bradford, Florida
549283.4627758099,10427.972573359762,12.254313846553798,Bradford, Pennsylvania
1165344.7334909951,23003.456430780425,26.381589958159,Bradley, Arkansas
1185597.0134856177,9444.755271738082,18.326415603958868,Bradley, Tennessee
1450198.6542038904,31685.919665617897,15.701720138713457,Branch, Michigan
872559.8826788333,18396.610721851062,21.71942860246592,Brantley, Georgia
322188.9159986058,508.888114325549,22.225904496340185,Braxton, West Virginia
1005198.6300380063,12440.931227329876,9.905867714851372,Brazoria, Texas
1081029.356162273,11081.496142014928,25.06875708931014,Brazos, Texas
532698.101837903,2666.465802952697,35.976461283519136,Breathitt, Kentucky
441078.4853183933,4226.902105947676,17.706072732729726,Breckinridge, Kentucky
1152342.2658744594,20589.3052018916,8.523434784366032,Bremer, Iowa
584148.0649720249,14953.456896809656,13.422709936763331,Brevard, Florida
1161182.2125813449,12114.967462039043,10.823579175704989,Brewster, Texas
677938.4035197989,23067.25329981144,13.9,Briscoe, Texas
968332.1484481596,40963.09621267612,12.08709606187255,Bristol, Massachusetts
646289.8751733704,19468.466998449865,7.352274210655135,Bristol, Rhode Island
636300.2869356445,10452.655618668385,21.50614276512268,Bristol city, Virginia
573727.19374457,3440.4865334491747,7.874891398783666,Broadwater, Montana
647622.1441886679,13473.793731304462,12.989734252395197,Brooke, West Virginia
1126150.6959076475,8787.132385672316,17.298539929370566,Brookings, South Dakota
1045204.4276665172,43617.63388572525,23.54805809712714,Brooks, Georgia
1214480.7612743068,64239.41525306854,40.70838505033788,Brooks, Texas
597549.5094939936,18435.27564194081,17.813861128673697,Broome, New York
587315.4644307204,19362.81754118507,5.251817743415833,Broomfield, Colorado
1252311.0257213227,19023.59057477296,14.037703976267656,Broward, Florida
810499.1901045502,13311.736121337064,12.360933588573111,Brown, Illinois
553721.5965882587,15092.956620243884,10.529572865995869,Brown, Indiana
1162797.863599014,24969.186524239933,13.268169679539852,Brown, Kansas
846440.5973933368,12347.977657172289,7.962302420473003,Brown, Minnesota
755035.9712230216,4872.4656638325705,16.0,Brown, Nebraska
613281.1251398434,4438.457499029659,17.887805657663417,Brown, Ohio
1513468.9546289826,15428.216476434503,11.06121852110671,Brown, South Dakota
987088.1520099506,30595.17823590124,16.913729589541376,Brown, Texas
1544486.5195888437,11060.293638858311,11.279173191113316,Brown, Wisconsin
1491969.696969697,14090.90909090909,14.494375,Brule, South Dakota
567430.2122591487,9567.97676733069,14.130674791574894,Brunswick, North Carolina
716270.1551566778,7526.620018253727,18.71369029510192,Brunswick, Virginia
961012.527592237,10973.826792420376,14.121652380815869,Bryan, Georgia
1154462.1460903522,9239.37161622437,17.646194639211856,Bryan, Oklahoma
847879.2474290318,9615.658025685989,7.804037723330648,Buchanan, Iowa
1267708.135308918,17107.07296617277,16.91206485882024,Buchanan, Missouri
443748.6179293264,10525.850249878378,26.33688470213613,Buchanan, Virginia
1500404.7395588926,14764.195213514782,16.49746597841389,Buckingham, Virginia
708769.3898985772,31816.832299524653,6.139681014420115,Bucks, Pennsylvania
3308532.574009524,21144.877018999458,13.76051352545535,Buena Vista, Iowa
967174.7498075444,10392.609699769057,20.8,Buena Vista city, Virginia
1145593.2342220584,11221.689806282508,15.408006716631856,Buffalo, Nebraska
2982177.7343749995,71142.578125,40.5,Buffalo, South Dakota
921430.1895340936,7619.1195348486,10.720629766669182,Buffalo, Wisconsin
689011.9813792576,5651.090025692554,10.205855867314492,Bullitt, Kentucky
1041972.0105231756,12900.382414363592,33.30961324618264,Bulloch, Georgia
1649961.8247757205,44006.4897881275,28.627867913724,Bullock, Alabama
528671.492222557,12507.729874577832,13.291353639779915,Buncombe, North Carolina
998090.36556709,23715.75597132574,12.634459680537791,Bureau, Illinois
1187807.4630161184,18304.261426363435,29.14306911017885,Burke, Georgia
1040422.731670004,15928.36734234741,19.44242840108889,Burke, North Carolina
1093786.063027075,8166.888592987128,7.299999999999999,Burke, North Dakota
1889917.9405014508,22073.788593946218,8.600180790715802,Burleigh, North Dakota
879370.3114344169,13520.11820868379,15.24294726074108,Burleson, Texas
781349.6233236566,32705.83625710164,6.49721232791323,Burlington, New Jersey
701794.8774907257,9976.231201546085,12.341002288024525,Burnet, Texas
808248.5727409935,14653.19246669729,14.57362031629372,Burnett, Wisconsin
933669.416437519,11335.16651390162,12.299098686220592,Burt, Nebraska
1448077.114180662,54933.91632713903,24.456812083871608,Butler, Alabama
1085244.9062204831,14768.587235190931,9.433126433679664,Butler, Iowa
938299.1246604286,4809.840024147299,10.83392393600966,Butler, Kansas
1170106.007067138,35068.70828425599,22.065473105614448,Butler, Kentucky
829717.9283612759,5174.426750105076,21.56685191238967,Butler, Missouri
1122504.6267735965,12843.92350400987,7.815274521900062,Butler, Nebraska
867231.4760102422,9380.839069262342,13.989767155884184,Butler, Ohio
565693.8231245698,12939.822780454231,8.537631731761872,Butler, Pennsylvania
447403.94392714265,6096.613337951308,20.78816999471597,Butte, California
787026.4064293915,1913.5093761959436,16.2,Butte, Idaho
988385.3247008044,18883.65705316853,11.124828330390423,Butte, South Dakota
1155123.9599252844,51562.23467481746,23.052453727288167,Butts, Georgia
846740.9870066491,12591.248297037351,11.54111917688444,Cabarrus, North Carolina
642947.9708636837,12058.272632674298,24.31764620187305,Cabell, West Virginia
1236758.446395318,2442.471401968609,15.631550113061984,Cache, Utah
1278544.009240072,24659.44219859361,20.552913000645447,Caddo, Oklahoma
332441.13012406504,7437.246154870497,12.81062653971636,Calaveras, California
851502.3142700243,10622.1071624696,17.515242802227974,Caldwell, Kentucky
697932.7879725846,7450.806986513377,13.253769621932344,Caldwell, Missouri
986236.782592751,6636.513660534197,16.451802457062527,Caldwell, North Carolina
1144815.5090765588,21672.750591949487,17.675784333070244,Caldwell, Texas
98155.41601255888,922.2919937205652,12.51957744636316,Caledonia, Vermont
1151084.1621439145,18993.82828256598,19.13490266344664,Calhoun, Alabama
546726.992683866,2733.923758182518,19.47843665768194,Calhoun, Arkansas
1340524.277216766,30647.39244708812,12.852102642135842,Calhoun, Florida
1259803.167768722,39258.80362909426,27.50979547900969,Calhoun, Georgia
853502.1441699,5758.62773126404,12.973820706555037,Calhoun, Illinois
1437293.6621153452,12237.619726920724,15.214683105767271,Calhoun, Iowa
734477.0597124926,19289.49503822761,17.452451108116758,Calhoun, Michigan
1240836.0128617364,23575.289047000068,26.90179243346788,Calhoun, Mississippi
935352.5121555916,27924.09508373852,18.25380875202593,Calhoun, South Carolina
984235.3695980936,10049.951881215344,15.844232619953257,Calhoun, Texas
225422.8187919463,0.0,17.13103355704698,Calhoun, West Virginia
599648.6090775988,18689.6046852123,15.628755490483162,Callahan, Texas
989181.3452994887,6052.284955238541,12.934045498180518,Callaway, Missouri
819556.6604516263,8770.975761342448,24.87326496788896,Calloway, Kentucky
1315374.8718258038,8561.031023181937,5.925576532561273,Calumet, Wisconsin
419907.7336386858,10663.481018233066,5.695033251123052,Calvert, Maryland
933182.8442437924,0.0,22.3,Camas, Idaho
656386.5725577937,17687.36522142326,15.509202110825708,Cambria, Pennsylvania
760305.8256143306,6906.912654061089,13.149410548878512,Camden, Georgia
927076.134210233,17837.476312562703,17.522539293278342,Camden, Missouri
926472.4185707913,36592.06725688655,13.169232048783162,Camden, New Jersey
442898.6068111456,7459.3653250774,8.985061919504645,Camden, North Carolina
325368.1110643669,7172.9070256626,14.406310475389148,Cameron, Pennsylvania
1315829.091315823,51498.687532871176,31.27009550191456,Cameron, Texas
967687.450670876,28839.77900552486,17.40798737174428,Camp, Texas
676199.2941484031,6855.910417846717,14.199159078035816,Campbell, Kentucky
1019057.519057519,20997.920997921,4.7,Campbell, South Dakota
822235.3354760949,10569.003615910004,20.63867768179992,Campbell, Tennessee
515167.3374669133,4904.093694477682,11.675715218100729,Campbell, Virginia
923356.0561975228,7315.653836561643,9.34072657743786,Campbell, Wyoming
1029265.2833992868,5363.29576744256,7.9076285340274755,Canadian, Oklahoma
1127740.040389205,51615.56820268038,31.52849274830182,Candler, Georgia
1169954.4764795145,10506.539489847532,17.03047908085844,Cannon, Tennessee
1428897.1969839684,15072.4301661136,17.247542108034217,Canyon, Idaho
1216695.9352928358,17354.799841052132,18.276857703203312,Cape Girardeau, Missouri
584717.9769220193,31211.32957514093,10.568469259325852,Cape May, New Jersey
816959.6789604434,7576.915727116377,9.941448499904451,Carbon, Montana
575987.309922328,22657.727350868143,12.832539422070107,Carbon, Pennsylvania
592857.8393135725,3495.514820592824,16.32972893915757,Carbon, Utah
779896.742940914,10669.89610555166,13.372350054178083,Carbon, Wyoming
986476.245992422,17050.422617312735,9.4,Caribou, Idaho
819222.9038854806,6053.169734151329,17.436257668711654,Carlisle, Kentucky
805351.8978761862,9444.193402620876,12.227838341617714,Carlton, Minnesota
703904.2244929083,5917.340247064207,16.550495653500075,Caroline, Maryland
514734.5177155475,6065.776707149787,12.222068319448628,Caroline, Virginia
1033294.9391692462,15815.99596861277,15.776927507018932,Carroll, Arkansas
1003932.1833278212,20236.20950756323,18.95960678166721,Carroll, Georgia
1078250.8161044614,26557.39934711643,11.353856093579978,Carroll, Illinois
824512.3537061118,14494.348304491346,10.218845653696109,Carroll, Indiana
1519933.4247111809,18352.261601723127,10.274309770902684,Carroll, Iowa
773136.9798971482,11547.452080411407,27.67798036465638,Carroll, Kentucky
491244.2699275038,23540.661849520977,5.537015521249828,Carroll, Maryland
1411945.9935427064,38655.70883475198,13.889961843263867,Carroll, Mississippi
898439.7799977551,17095.072398697946,18.46558536311595,Carroll, Missouri
237690.43009847656,1136.267990909856,9.249114131807088,Carroll, New Hampshire
486591.1949685535,8650.494159928123,14.82283917340521,Carroll, Ohio
1243085.616803497,25151.93517432562,19.80600632618972,Carroll, Tennessee
722148.6881445897,22931.43413847549,14.585181576914032,Carroll, Virginia
941786.0897471368,13853.077334513731,14.644877257050112,Carson City, Nevada
490933.2007293221,13177.523620089509,6.432736615282612,Carson, Texas
575044.7325178018,5349.64396567464,21.399028665327734,Carter, Kentucky
740927.2581934453,15219.824140687451,14.539712230215828,Carter, Missouri
1133712.121212121,34166.666666666664,11.8,Carter, Montana
824417.9560807322,6459.809531679302,16.384380358212653,Carter, Oklahoma
976484.9557522124,21398.230088495577,24.43788672566372,Carter, Tennessee
533753.0386177383,4117.963871380952,12.555351606282478,Carteret, North Carolina
796269.1930080263,3676.15056832559,4.013339203838096,Carver, Minnesota
893694.3874058864,13950.816466216877,13.07043487826342,Cascade, Montana
779455.8683960772,27440.683328060742,26.6352926289149,Casey, Kentucky
1517740.6832298136,32267.080745341616,13.054782608695652,Cass, Illinois
2043160.4266889773,20074.252248483583,13.907571637732692,Cass, Indiana
942004.9523523672,29293.91460943949,15.0572822090493,Cass, Iowa
749329.727415997,13271.202599373504,13.5871938050859,Cass, Michigan
715716.7650121485,8156.889968760846,15.356459562651857,Cass, Minnesota
